type,speaker,start,end,text,word,word_position,confidence,overlap_duration
word,SPEAKER_00,191.18,191.44,"To work we over the past 10 years, we've had only order a move up.",10,6,0.7397233843803406,4.6
word,SPEAKER_00,191.44,191.78,"To work we over the past 10 years, we've had only order a move up.","years,",7,0.9990050196647644,4.6
word,SPEAKER_00,192.02,192.22,"To work we over the past 10 years, we've had only order a move up.",we've,8,0.8906148076057434,4.6
word,SPEAKER_00,192.22,192.72,"To work we over the past 10 years, we've had only order a move up.",had,9,0.8181577920913696,4.6
word,SPEAKER_00,192.72,193.52,"To work we over the past 10 years, we've had only order a move up.",only,10,0.31248483061790466,4.6
word,SPEAKER_00,193.52,193.88,"To work we over the past 10 years, we've had only order a move up.",order,11,0.7787545323371887,4.6
word,SPEAKER_00,193.88,194.08,"To work we over the past 10 years, we've had only order a move up.",a,12,0.36519575119018555,4.6
word,SPEAKER_00,194.08,194.16,"To work we over the past 10 years, we've had only order a move up.",move,13,0.3940852880477905,4.6
word,SPEAKER_00,194.16,194.7,"To work we over the past 10 years, we've had only order a move up.",up.,14,0.7683535218238831,4.6
segment,SPEAKER_00,196.1,206.09,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",,,0.6831231745160142,3.324
word,SPEAKER_00,196.1,196.34,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",But,0,0.49786463379859924,3.324
word,SPEAKER_00,196.34,196.44,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",we,1,0.9747527241706848,3.324
word,SPEAKER_00,196.44,196.8,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",called,2,0.592249870300293,3.324
word,SPEAKER_00,196.8,197.16,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",team,3,0.5712433457374573,3.324
word,SPEAKER_00,197.16,197.8,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",type,4,0.9335769414901733,3.324
word,SPEAKER_00,197.8,198.6,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",investigations,5,0.8449719548225403,3.324
word,SPEAKER_00,198.6,199.06,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",a,6,0.9548724293708801,3.324
word,SPEAKER_00,199.06,199.48,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.","year,",7,0.9993895292282104,3.324
word,SPEAKER_00,201.59,201.59,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",where,8,0.6645050644874573,3.324
word,SPEAKER_00,201.59,202.11,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",from,9,0.6074711084365845,3.324
word,SPEAKER_00,202.11,202.55,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",8,10,0.5020427703857422,3.324
word,SPEAKER_00,202.55,202.89,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",to,11,0.7471951246261597,3.324
word,SPEAKER_00,202.89,203.35,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",14,12,0.9965631365776062,3.324
word,SPEAKER_00,203.35,204.21,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",major,13,0.7222036719322205,3.324
word,SPEAKER_00,204.21,204.81,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",catastrophic,14,0.5239506959915161,3.324
word,SPEAKER_00,204.81,205.39,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",accidents,15,0.9353028535842896,3.324
word,SPEAKER_00,205.39,205.71,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",a,16,0.9839677214622498,3.324
word,SPEAKER_00,205.71,206.09,"But we called team type investigations a year, where from 8 to 14 major catastrophic accidents a year.",year.,17,0.9994832277297974,3.324
segment,SPEAKER_00,206.81,212.37,And that number has remained fairly static since so about 1965 or 56.,,,0.6831231745160142,5.56
word,SPEAKER_00,206.81,207.07,And that number has remained fairly static since so about 1965 or 56.,And,0,0.8474562168121338,5.56
word,SPEAKER_00,207.07,207.25,And that number has remained fairly static since so about 1965 or 56.,that,1,0.9773198366165161,5.56
word,SPEAKER_00,207.25,207.75,And that number has remained fairly static since so about 1965 or 56.,number,2,0.9930000305175781,5.56
word,SPEAKER_00,207.75,208.15,And that number has remained fairly static since so about 1965 or 56.,has,3,0.47529613971710205,5.56
word,SPEAKER_00,208.15,208.55,And that number has remained fairly static since so about 1965 or 56.,remained,4,0.9636031985282898,5.56
word,SPEAKER_00,208.55,208.93,And that number has remained fairly static since so about 1965 or 56.,fairly,5,0.9986888766288757,5.56
word,SPEAKER_00,208.93,209.39,And that number has remained fairly static since so about 1965 or 56.,static,6,0.9645997285842896,5.56
word,SPEAKER_00,209.39,209.85,And that number has remained fairly static since so about 1965 or 56.,since,7,0.9916354417800903,5.56
word,SPEAKER_00,209.85,210.25,And that number has remained fairly static since so about 1965 or 56.,so,8,0.23720398545265198,5.56
word,SPEAKER_00,210.25,210.55,And that number has remained fairly static since so about 1965 or 56.,about,9,0.6828585863113403,5.56
word,SPEAKER_00,210.55,211.65,And that number has remained fairly static since so about 1965 or 56.,1965,10,0.787710428237915,5.56
word,SPEAKER_00,211.65,212.01,And that number has remained fairly static since so about 1965 or 56.,or,11,0.9022167921066284,5.56
word,SPEAKER_00,212.01,212.37,And that number has remained fairly static since so about 1965 or 56.,56.,12,0.2589060962200165,5.56
